time,PWM0,PWM1,PWM2,PWM3,ActivationTime
12.670000,38494,38841,38677,38664,0.016689
12.675000,38545,38789,38631,38719,0.016908
12.680000,38630,38991,38456,38509,0.016815
12.685000,38586,39063,38431,38486,0.016794
12.690000,38512,38884,38618,38699,0.016676
12.695000,38518,38934,38564,38690,0.016859
12.700000,38633,39040,38377,38424,0.016677
12.705000,38406,38834,38750,38534,0.016844
12.710000,38501,38881,38591,38673,0.016739
12.715000,38386,38820,38762,38939,0.016797
12.720000,38738,38999,38302,38482,0.016980
12.725000,38559,38723,38781,38797,0.016975
12.730000,38563,39010,38484,38552,0.016947
12.735000,38513,38939,38607,38616,0.016523
12.740000,38573,38952,38583,38468,0.016726
12.745000,38536,38803,38627,38639,0.016867
12.750000,38436,38876,38639,38627,0.016964
12.755000,38613,38850,38527,38705,0.017132
12.760000,38390,39007,38630,38605,0.017116
12.765000,38714,38817,38566,38539,0.018260
12.770000,38630,38850,38479,38587,0.016855
12.775000,38441,38913,38666,38703,0.016628
12.780000,38540,38916,38501,38839,0.016675
12.785000,38572,38960,38543,38550,0.016932
12.790000,38553,38814,38648,38700,0.016910
12.795000,38661,38927,38508,38544,0.016770
12.800000,38509,38898,38595,38665,0.016806
12.805000,38593,38896,38596,38603,0.016633
12.810000,38603,38831,38546,38821,0.017005
12.815000,38526,39080,38544,38516,0.016743
12.820000,38507,38849,38570,38663,0.016889
12.825000,38500,38868,38640,38651,0.016583
12.830000,38650,38831,38626,38486,0.016900
12.835000,38612,38826,38504,38725,0.016814
12.840000,38521,38992,38451,38463,0.016825
12.845000,38332,38762,38851,38813,0.016649
12.850000,38604,38855,38608,38708,0.016811
12.855000,38520,38931,38544,38644,0.016630
12.860000,38545,38836,38628,38694,0.016830
12.865000,38529,38949,38599,38536,0.016743
12.870000,38562,38907,38629,38639,0.016542
12.875000,38581,38836,38537,38694,0.016745
12.880000,38504,38878,38675,38631,0.017128
12.885000,38549,38897,38517,38661,0.016679
12.890000,38482,38983,38556,38543,0.016835
12.895000,38535,38799,38692,38787,0.016903
12.900000,38560,38883,38565,38705,0.016916
12.905000,38705,39087,38367,38407,0.016942
12.910000,38517,38743,38767,38762,0.016575
12.915000,38491,39027,38559,38668,0.016822
12.920000,38611,38981,38488,38460,0.016683
12.925000,38682,38834,38472,38601,0.016879
12.930000,38545,38781,38649,38821,0.016784
12.935000,38546,39048,38534,38448,0.018103
12.940000,38479,38841,38650,38718,0.016738
12.945000,38671,38981,38436,38533,0.016707
12.950000,38509,38835,38613,38743,0.016489
12.955000,38526,38997,38537,38439,0.016721
12.960000,38486,38781,38707,38717,0.016704
12.965000,38507,38962,38570,38553,0.016930
12.970000,38468,38827,38688,38690,0.016737
12.975000,38507,38936,38571,38677,0.016758
12.980000,38460,39014,38534,38444,0.016910
12.985000,38625,38725,38606,38695,0.016967
12.990000,38442,38797,38665,38858,0.016553
12.995000,38617,39020,38451,38490,0.017088
13.000000,38417,38911,38655,38681,0.016896
13.005000,38610,38735,38680,38783,0.016977
13.010000,38681,39064,38326,38386,0.016793
13.015000,38429,38810,38675,38724,0.016719
13.020000,38666,38930,38437,38536,0.016683
13.025000,38549,38955,38561,38553,0.016533
13.030000,38410,38776,38812,38738,0.017674
13.035000,38721,38888,38423,38605,0.016733
13.040000,38539,38807,38655,38717,0.016545
13.045000,38358,38892,38770,38679,0.016915
13.050000,38656,38944,38389,38489,0.016912
13.055000,38472,38724,38761,38850,0.016844
13.060000,38523,38907,38573,38628,0.017362
13.065000,38552,38838,38494,38759,0.016885
13.070000,38499,38803,38685,38591,0.017380
13.075000,38495,38876,38601,38678,0.016937
13.080000,38511,38894,38678,38587,0.016916
13.085000,38616,38977,38446,38524,0.016715
13.090000,38485,38838,38598,38637,0.016864
13.095000,38434,38878,38656,38752,0.016559
13.100000,38551,38830,38533,38696,0.016531
13.105000,38692,38859,38500,38525,0.017113
13.110000,38501,38897,38685,38646,0.016872
13.115000,38604,38859,38512,38679,0.016659
13.120000,38575,38839,38603,38751,0.016692
13.125000,38540,38928,38565,38686,0.016910
13.130000,38592,39032,38466,38432,0.016989
13.135000,38455,38683,38874,38793,0.016832
13.140000,38575,39353,38262,38234,0.017284
13.145000,38449,38705,38723,38727,0.017284
13.150000,38586,38769,38592,38739,0.016599
13.155000,38502,38910,38654,38786,0.017068
13.160000,38649,39114,38401,38429,0.017022
13.165000,38517,38888,38617,38591,0.016901
13.170000,38569,38918,38517,38549,0.016697
13.175000,38594,38920,38542,38637,0.017055
13.180000,38526,38782,38671,38776,0.017217
13.185000,38576,39091,38491,38464,0.016967
13.190000,38575,38805,38632,38804,0.017350
13.195000,38731,38898,38379,38579,0.016664
13.200000,38558,38988,38568,38589,0.016676
13.205000,38474,38877,38667,38659,0.016887
13.210000,38652,38943,38409,38509,0.016935
13.215000,38393,38715,38839,38932,0.016712
13.220000,38642,38969,38480,38519,0.018859
13.225000,38592,38932,38490,38527,0.016882
13.230000,38300,38786,38853,38890,0.016871
13.235000,38697,38991,38397,38451,0.016806
13.240000,38591,38663,38741,38863,0.017330
13.245000,38559,39029,38560,38443,0.017006
13.250000,38477,38846,38630,38639,0.017203
13.255000,38502,38968,38572,38652,0.016772
13.260000,38461,38956,38639,38569,0.016670
13.265000,38568,38856,38579,38575,0.016625
13.270000,38370,38897,38698,38672,0.016695
13.275000,38673,38688,38576,38730,0.016836
13.280000,38503,38744,38764,38888,0.016957
13.285000,38528,39113,38433,38468,0.016819
13.290000,38601,38905,38606,38552,0.016678
13.295000,38528,38860,38592,38790,0.016910
13.300000,38605,38972,38469,38507,0.016688
13.305000,38504,38827,38598,38667,0.017061
13.310000,38473,38849,38683,38545,0.017015
13.315000,38473,38912,38606,38615,0.024468
13.320000,38488,38704,38685,38885,0.016896
13.325000,38659,38967,38513,38551,0.016624
13.330000,38497,38832,38691,38720,0.016656
13.335000,38514,39014,38565,38517,0.016678
13.340000,38417,38885,38624,38726,0.016757
13.345000,38648,38773,38555,38741,0.016814
13.350000,38562,38903,38583,38483,0.016575
13.355000,38482,38829,38686,38682,0.016567
13.360000,38565,38903,38479,38583,0.016634
13.365000,38493,38957,38533,38689,0.016685
13.370000,38534,38600,38857,38978,0.016675
13.375000,38641,39150,38377,38248,0.016851
13.380000,38586,38890,38521,38600,0.016758
13.385000,38566,38797,38640,38674,0.016685
13.390000,38411,38914,38703,38569,0.016712
13.395000,38543,38603,38734,38980,0.016838
13.400000,38669,39013,38445,38549,0.016773
13.405000,38473,38877,38621,38736,0.016968
13.410000,38602,39043,38461,38382,0.016605
13.415000,38518,38782,38576,38815,0.016751
13.420000,38476,38860,38702,38519,0.016771
13.425000,38433,38858,38682,38800,0.016651
13.430000,38705,39012,38445,38416,0.016878
13.435000,38537,38797,38516,38683,0.016630
13.440000,38437,38925,38646,38654,0.016651
13.445000,38509,38891,38663,38623,0.016748
13.450000,38564,38880,38654,38669,0.016728
13.455000,38604,38920,38504,38576,0.016774
13.460000,38616,38800,38674,38554,0.016522
13.465000,38457,38925,38555,38746,0.016695
13.470000,38538,38939,38508,38631,0.016626
13.475000,38442,38983,38643,38552,0.016900
13.480000,38510,38833,38658,38657,0.016508
13.485000,38665,38866,38557,38608,0.016598
13.490000,38526,38933,38524,38647,0.016899
13.495000,38578,38917,38515,38552,0.016649
13.500000,38490,38822,38619,38706,0.016831
13.505000,38558,38805,38732,38729,0.016589
13.510000,38603,38880,38497,38650,0.018640
13.515000,38536,38880,38581,38482,0.017123
13.520000,38464,38769,38655,38695,0.016806
13.525000,38535,38896,38670,38649,0.016794
13.530000,38662,38793,38503,38685,0.017075
13.535000,38458,39065,38565,38549,0.016873
13.540000,38479,38872,38674,38649,0.016622
13.545000,38415,38917,38663,38653,0.016726
13.550000,38607,38967,38462,38525,0.016731
13.555000,38526,38806,38621,38785,0.016703
13.560000,38588,38817,38635,38724,0.016776
13.565000,38510,38991,38557,38436,0.017075
13.570000,38504,38688,38699,38858,0.016928
13.575000,38539,38931,38627,38585,0.016699
13.580000,38534,38871,38532,38578,0.017106
13.585000,38505,38797,38623,38807,0.016612
13.590000,38533,38941,38653,38541,0.016924
13.595000,38604,38971,38485,38535,0.017243
13.600000,38517,38849,38604,38641,0.016706
13.605000,38536,38867,38632,38744,0.017028
13.610000,38601,38874,38557,38653,0.016518
13.615000,38555,38932,38563,38551,0.016703
13.620000,38494,38974,38615,38717,0.016980
13.625000,38577,38918,38538,38498,0.016706
13.630000,38567,38683,38630,38898,0.016843
13.635000,38660,39043,38387,38451,0.016750
13.640000,38447,38898,38691,38597,0.017020
13.645000,38512,38864,38652,38708,0.016581
13.650000,38650,38859,38424,38754,0.016748
13.655000,38467,38892,38696,38521,0.017007
13.660000,38474,38846,38756,38610,0.016687
13.665000,38575,38888,38513,38601,0.016693
13.670000,38595,38758,38679,38733,0.016871
13.675000,38499,38936,38611,38639,0.016725
13.680000,38579,38890,38541,38698,0.016736
13.685000,38635,38982,38439,38407,0.016780
13.690000,38523,38870,38642,38606,0.016826
13.695000,38396,38671,38869,39051,0.016862
13.700000,38678,39212,38274,38198,0.016685
13.705000,38495,38727,38654,38836,0.016775
13.710000,38665,38971,38489,38558,0.016835
13.715000,38474,38923,38647,38632,0.016846
13.720000,38542,38920,38562,38651,0.016848
13.725000,38627,38859,38526,38749,0.016845
13.730000,38621,38898,38613,38595,0.016740
13.735000,38432,38912,38708,38706,0.016754
13.740000,38586,38827,38600,38580,0.016663
13.745000,38536,38991,38505,38486,0.017356
13.750000,38565,38876,38501,38662,0.016520
13.755000,38557,38884,38613,38583,0.017125
13.760000,38528,38911,38562,38644,0.017103
13.765000,38580,38958,38608,38476,0.016765
13.770000,38518,38858,38615,38628,0.016921
13.775000,38420,38991,38653,38539,0.016831
13.780000,38586,38885,38539,38584,0.016709
13.785000,38561,38831,38644,38668,0.016692
13.790000,38495,38983,38537,38594,0.016959
13.795000,38649,38993,38390,38583,0.020038
13.800000,38472,38760,38875,38712,0.016784
13.805000,38422,38853,38741,38728,0.016718
13.810000,38576,38893,38611,38666,0.016712
13.815000,38545,38861,38562,38818,0.016801
13.820000,38694,39011,38401,38296,0.016911
13.825000,38456,38843,38705,38671,0.016710
13.830000,38449,38821,38855,38856,0.016621
13.835000,38591,39146,38374,38530,0.016809
13.840000,38587,38786,38646,38657,0.016791
13.845000,38590,38987,38507,38624,0.016535
13.850000,38590,38881,38525,38678,0.016721
13.855000,38557,39001,38514,38276,0.016679
13.860000,38364,38650,38967,38940,0.016738
13.865000,38621,38971,38411,38703,0.016778
13.870000,38701,38818,38572,38668,0.016709
13.875000,38487,38988,38588,38586,0.016687
13.880000,38690,38792,38538,38632,0.016795
13.885000,38572,38913,38607,38630,0.016832
13.890000,38490,38925,38631,38564,0.016971
13.895000,38531,38815,38620,38767,0.016589
13.900000,38551,38971,38508,38654,0.016588
13.905000,38758,38996,38376,38442,0.016895
13.910000,38359,38929,38712,38620,0.016760
13.915000,38567,38789,38615,38662,0.016867
13.920000,38574,38907,38489,38544,0.016829
13.925000,38469,38651,38865,38991,0.016882
13.930000,38831,39009,38260,38575,0.017010
13.935000,38455,38979,38603,38514,0.016910
13.940000,38601,38869,38590,38636,0.016786
13.945000,38482,38944,38624,38715,0.016761
13.950000,38501,38922,38576,38710,0.016722
13.955000,38755,38826,38498,38672,0.016678
13.960000,38616,39115,38474,38270,0.016835
13.965000,38560,38730,38644,38620,0.016789
13.970000,38530,38810,38577,38692,0.016692
13.975000,38372,38857,38726,38678,0.016700
13.980000,38537,38898,38583,38781,0.016603
13.985000,38660,38970,38371,38481,0.016737
13.990000,38384,38939,38703,38539,0.016623
13.995000,38580,38830,38496,38652,0.016704
14.000000,38418,38927,38689,38550,0.016854
14.005000,38491,38647,38718,38831,0.016488
14.010000,38612,38950,38483,38596,0.016703
14.015000,38563,38924,38630,38549,0.016764
14.020000,38496,38927,38517,38659,0.016773
14.025000,38589,38806,38634,38626,0.016740
14.030000,38580,38949,38507,38630,0.016738
14.035000,38593,38979,38568,38594,0.016808
14.040000,38624,38735,38521,38791,0.016705
14.045000,38474,38882,38763,38718,0.016750
14.050000,38605,39160,38399,38303,0.017156
14.055000,38371,38824,38882,38595,0.016790
14.060000,38757,38975,38185,38480,0.016947
14.065000,38588,38724,38677,38810,0.016828
14.070000,38556,39108,38367,38425,0.016796
14.075000,38418,38760,38781,38735,0.017211
14.080000,38563,39019,38446,38564,0.018307
14.085000,38510,38958,38602,38443,0.016614
14.090000,38510,38733,38814,38795,0.016956
14.095000,38452,38910,38612,38868,0.016949
14.100000,38623,39032,38445,38422,0.016878
14.105000,38601,38699,38698,38806,0.017449
14.110000,38647,39042,38421,38453,0.016962
14.115000,38416,38751,38816,38675,0.016788
14.120000,38536,38882,38557,38631,0.016860
14.125000,38479,38716,38768,38892,0.016761
14.130000,38622,39009,38520,38511,0.017070
14.135000,38667,38929,38420,38581,0.017009
14.140000,38473,38773,38755,38732,0.016799
14.145000,38569,39060,38462,38467,0.017613
14.150000,38535,38926,38578,38551,0.016629
14.155000,38401,38786,38831,38786,0.017019
14.160000,38659,38991,38485,38512,0.016975
14.165000,38600,38850,38502,38752,0.016608
14.170000,38444,38867,38585,38594,0.016577
14.175000,38648,38777,38516,38718,0.016666
14.180000,38517,39065,38625,38178,0.016822
14.185000,38322,38599,38907,39090,0.016763
14.190000,38558,38992,38484,38528,0.017032
14.195000,38612,38817,38637,38564,0.017199
14.200000,38569,38917,38435,38734,0.016878
14.205000,38462,38939,38647,38596,0.016762
14.210000,38657,39041,38361,38384,0.016859
14.215000,38555,38627,38742,38877,0.016883
14.220000,38649,38957,38360,38522,0.016758
14.225000,38389,38782,38801,38741,0.016653
14.230000,38600,38954,38532,38508,0.016846
14.235000,38671,38867,38526,38672,0.016780
14.240000,38512,38986,38584,38591,0.016803
14.245000,38487,38817,38634,38761,0.016714
14.250000,38543,38944,38545,38463,0.016827
14.255000,38596,38742,38627,38770,0.016623
14.260000,38396,38853,38845,38785,0.016635
14.265000,38725,38991,38423,38594,0.017079
14.270000,38629,38959,38532,38416,0.016757
14.275000,38468,38968,38529,38677,0.016660
14.280000,38578,38886,38662,38575,0.016646
14.285000,38518,38941,38542,38615,0.016790
14.290000,38535,38719,38700,38854,0.016925
14.295000,38607,39040,38508,38496,0.016945
14.300000,38546,38952,38537,38509,0.016722
14.305000,38500,38732,38748,38690,0.016751
14.310000,38493,38690,38808,38946,0.016646
14.315000,38627,39133,38344,38380,0.016915
14.320000,38494,38992,38550,38540,0.016662
14.325000,38456,38744,38757,38910,0.017053
14.330000,38748,38983,38347,38471,0.016760
14.335000,38478,38774,38790,38736,0.016775
14.340000,38509,38902,38640,38696,0.016542
14.345000,38506,38870,38709,38678,0.017260
14.350000,38686,38901,38458,38520,0.016746
14.355000,38465,38760,38806,38742,0.016553
14.360000,38725,38994,38245,38581,0.016961
14.365000,38423,38843,38764,38717,0.016798
14.370000,38571,39007,38486,38527,0.020673
14.375000,38620,38835,38603,38677,0.018489
14.380000,38594,38875,38548,38614,0.017043
14.385000,38537,38801,38708,38719,0.016690
14.390000,38632,38856,38564,38662,0.016837
14.395000,38542,38960,38554,38607,0.016728
14.400000,38489,38915,38651,38459,0.016666
14.405000,38580,38909,38484,38700,0.016690
14.410000,38533,39024,38481,38450,0.016818
14.415000,38482,38668,38814,38762,0.016851
14.420000,38645,38907,38401,38534,0.016718
14.425000,38574,38791,38602,38706,0.016549
14.430000,38488,39052,38522,38586,0.016806
14.435000,38629,38850,38492,38538,0.016515
14.440000,38535,38802,38631,38738,0.016739
14.445000,38536,39028,38544,38520,0.016979
14.450000,38564,38802,38649,38690,0.016603
14.455000,38586,38837,38634,38830,0.016559
14.460000,38646,39123,38320,38289,0.017029
14.465000,38457,38728,38707,38791,0.016706
14.470000,38533,38759,38712,38734,0.016798
14.475000,38605,38974,38395,38605,0.016738
14.480000,38687,38835,38537,38610,0.016894
14.485000,38474,38880,38769,38559,0.017197
14.490000,38567,38929,38509,38673,0.016597
14.495000,38535,38891,38607,38581,0.016743
14.500000,38521,38889,38586,38652,0.016359
14.505000,38564,38817,38586,38707,0.017206
14.510000,38500,38826,38666,38740,0.016576
14.515000,38595,38884,38612,38570,0.016756
14.520000,38504,38884,38600,38639,0.016808
14.525000,38587,38818,38583,38658,0.016756
14.530000,38542,38911,38549,38664,0.016710
14.535000,38572,38731,38744,38774,0.016637
14.540000,38651,39081,38365,38387,0.016729
14.545000,38427,38827,38704,38821,0.016833
14.550000,38753,38943,38400,38589,0.016621
14.555000,38472,38843,38687,38690,0.016530
14.560000,38588,39027,38523,38577,0.017675
14.565000,38577,38783,38654,38782,0.016751
14.570000,38655,39036,38398,38434,0.016869
14.575000,38514,38730,38799,38813,0.016716
14.580000,38484,38973,38630,38545,0.017700
14.585000,38532,38846,38593,38753,0.017015
14.590000,38654,38738,38676,38734,0.016969
14.595000,38550,38851,38594,38685,0.017033
14.600000,38612,39019,38448,38551,0.017057
14.605000,38616,38865,38588,38620,0.016863
14.610000,38495,38965,38597,38635,0.017024
14.615000,38597,38889,38582,38531,0.016879
14.620000,38456,38741,38767,38776,0.016859
14.625000,38688,38886,38461,38720,0.017018
14.630000,38608,39035,38424,38531,0.016799
14.635000,38567,38947,38667,38522,0.016981
14.640000,38655,39038,38369,38399,0.016660
14.645000,38615,38677,38630,38926,0.016798
14.650000,38563,39000,38547,38560,0.016929
14.655000,38477,38793,38773,38812,0.019219
14.660000,38681,38963,38419,38523,0.016841
14.665000,38488,38824,38743,38619,0.016775
14.670000,38626,38851,38458,38635,0.016609
14.675000,38452,38788,38787,38790,0.016696
14.680000,38546,38917,38582,38686,0.016868
14.685000,38655,38900,38552,38774,0.016778
14.690000,38655,39127,38478,38312,0.017073
14.695000,38497,38719,38792,38793,0.016847
14.700000,38665,38925,38436,38675,0.016800
14.705000,38509,38923,38654,38574,0.016582
14.710000,38584,38905,38526,38633,0.016598
14.715000,38602,38877,38472,38562,0.017256
14.720000,38520,38837,38681,38596,0.017239
14.725000,38419,38767,38789,38885,0.016841
14.730000,38593,38925,38550,38715,0.016648
14.735000,38507,38916,38732,38608,0.017220
14.740000,38671,38892,38465,38654,0.016905
14.745000,38668,38810,38575,38690,0.017142
14.750000,38516,38911,38581,38573,0.017719
14.755000,38429,38912,38698,38601,0.016879
14.760000,38621,38821,38601,38719,0.017195
14.765000,38592,38935,38549,38665,0.016629
14.770000,38607,38976,38528,38454,0.016511
14.775000,38441,38786,38721,38869,0.016992
14.780000,38591,38828,38600,38761,0.016956
14.785000,38692,38872,38537,38618,0.017067
14.790000,38570,39030,38464,38347,0.016763
14.795000,38438,38694,38834,38769,0.016958
14.800000,38544,38876,38636,38833,0.016612
14.805000,38688,38960,38514,38586,0.016554
14.810000,38681,38994,38457,38611,0.016881
14.815000,38541,38853,38650,38660,0.016917
14.820000,38651,38830,38575,38714,0.016802
14.825000,38525,39067,38539,38484,0.016689
14.830000,38572,38746,38670,38763,0.016722
14.835000,38587,38890,38546,38688,0.016748
14.840000,38684,39031,38343,38400,0.016756
14.845000,38442,38675,38860,38867,0.017017
14.850000,38529,38816,38776,38631,0.016722
14.855000,38540,39007,38496,38535,0.016867
14.860000,38500,39000,38608,38538,0.016928
14.865000,38492,38887,38640,38718,0.017434
14.870000,38832,38915,38302,38643,0.017185
14.875000,38576,38874,38687,38650,0.016849
14.880000,38614,38830,38588,38665,0.017274
14.885000,38519,38952,38576,38646,0.016767
14.890000,38594,38917,38544,38568,0.016782
14.895000,38590,38745,38693,38777,0.016773
14.900000,38604,38853,38590,38743,0.016981
14.905000,38586,39056,38455,38515,0.017283
14.910000,38663,38852,38568,38623,0.016882
14.915000,38513,38993,38541,38491,0.017089
14.920000,38389,38873,38762,38746,0.017193
14.925000,38625,38846,38616,38639,0.016731
14.930000,38476,38809,38745,38754,0.016769
14.935000,38785,39093,38308,38437,0.016921
14.940000,38466,38937,38676,38682,0.018238
14.945000,38599,38927,38494,38657,0.016667
14.950000,38583,38856,38649,38693,0.016759
14.955000,38605,38838,38654,38694,0.016679
14.960000,38684,38958,38464,38449,0.016868
14.965000,38378,38838,38730,38810,0.016829
14.970000,38618,38891,38555,38454,0.016633
14.975000,38430,38763,38730,38797,0.016717
14.980000,38604,38828,38600,38708,0.016553
14.985000,38624,38868,38647,38705,0.016537
14.990000,38419,38833,38842,38768,0.016665
14.995000,38603,38925,38560,38534,0.016778
15.000000,38575,38603,38744,38947,0.016865
15.005000,38614,39062,38422,38496,0.017008
15.010000,38529,38927,38595,38647,0.016833
15.015000,38533,38829,38647,38657,0.016700
15.020000,38511,38797,38728,38788,0.016705
15.025000,38625,38969,38509,38608,0.016848
15.030000,38594,38945,38568,38630,0.016840
15.035000,38625,38842,38569,38618,0.016655
15.040000,38483,38918,38604,38560,0.016684
15.045000,38598,39002,38456,38471,0.017354
15.050000,38501,38780,38744,38738,0.016834
15.055000,38665,38916,38496,38655,0.016631
15.060000,38523,38971,38636,38530,0.016609
15.065000,38485,38853,38708,38724,0.017684
15.070000,38618,38940,38514,38511,0.016724
15.075000,38394,38595,38980,39045,0.016940
15.080000,38618,39065,38521,38424,0.016825
15.085000,38582,38848,38562,38713,0.016807
15.090000,38482,38956,38614,38586,0.016564
15.095000,38583,38935,38541,38685,0.016503
15.100000,38621,38833,38593,38681,0.016650
15.105000,38468,38857,38790,38567,0.016798
15.110000,38626,38956,38472,38520,0.016556
15.115000,38431,38752,38862,38806,0.016615
15.120000,38805,39018,38255,38485,0.017196
15.125000,38573,38890,38619,38517,0.016641
15.130000,38430,38830,38716,38800,0.016673
15.135000,38618,38926,38458,38589,0.016671
15.140000,38525,38852,38645,38617,0.016744
15.145000,38500,38878,38650,38664,0.016659
15.150000,38500,38915,38647,38700,0.017144
15.155000,38551,38988,38530,38489,0.016687
15.160000,38562,38897,38614,38499,0.016815
15.165000,38559,38834,38650,38716,0.016772
15.170000,38571,38746,38665,38882,0.016603
15.175000,38583,39085,38514,38655,0.016986
15.180000,38561,38910,38604,38650,0.016658
15.185000,38607,38859,38668,38591,0.017186
15.190000,38615,38911,38553,38584,0.016557
15.195000,38601,38798,38601,38757,0.016828
15.200000,38471,39022,38647,38552,0.016921
15.205000,38663,38969,38434,38480,0.016664
15.210000,38458,38704,38798,38839,0.016646
15.215000,38636,38955,38556,38506,0.016607
15.220000,38529,39014,38575,38632,0.017010
15.225000,38627,38878,38608,38677,0.018260
15.230000,38458,38932,38649,38641,0.016788
15.235000,38461,38910,38711,38690,0.016731
15.240000,38737,38806,38519,38633,0.016670
15.245000,38627,38968,38520,38640,0.016792
15.250000,38561,38991,38565,38598,0.016680
15.255000,38467,38888,38679,38546,0.016770
15.260000,38538,38875,38539,38851,0.016540
15.265000,38526,38855,38667,38640,0.016748
15.270000,38664,38854,38617,38605,0.017126
15.275000,38641,38729,38665,38736,0.016879
15.280000,38558,38957,38606,38548,0.016724
15.285000,38497,38976,38640,38429,0.016782
15.290000,38533,38712,38707,38977,0.016808
15.295000,38549,38989,38572,38517,0.016812
15.300000,38625,38844,38540,38673,0.017136
15.305000,38556,38775,38713,38754,0.016599
15.310000,38627,38992,38400,38585,0.016804
15.315000,38475,38949,38684,38676,0.016623
15.320000,38643,39015,38434,38434,0.016809
15.325000,38590,38818,38653,38517,0.016757
15.330000,38454,38779,38817,38834,0.016642
15.335000,38712,38982,38423,38469,0.016725
15.340000,38552,38815,38565,38739,0.016535
15.345000,38491,39004,38561,38549,0.016671
15.350000,38611,38768,38594,38742,0.016816
15.355000,38491,38920,38637,38573,0.016634
15.360000,38433,38746,38777,38847,0.016495
15.365000,38695,38941,38418,38557,0.016766
15.370000,38540,38899,38601,38608,0.016615
15.375000,38610,38888,38610,38749,0.016659
15.380000,38635,38840,38628,38657,0.016953
15.385000,38608,38870,38576,38602,0.016564
15.390000,38484,38922,38725,38659,0.016992
15.395000,38642,38833,38500,38654,0.016737
15.400000,38425,39003,38642,38582,0.016871
15.405000,38578,38966,38475,38609,0.016507
15.410000,38531,38649,38805,38830,0.017147
15.415000,38569,38994,38500,38468,0.016605
15.420000,38589,38798,38577,38638,0.016703
15.425000,38516,38746,38686,38880,0.016953
15.430000,38530,39061,38544,38382,0.016688
15.435000,38557,38651,38786,38801,0.016735
15.440000,38498,38982,38605,38641,0.016874
15.445000,38438,39016,38491,38517,0.017450
15.450000,38556,38961,38596,38599,0.016964
15.455000,38670,38775,38558,38760,0.016985
15.460000,38592,38911,38590,38498,0.016647
15.465000,38594,38825,38749,38673,0.016908
15.470000,38582,38849,38570,38654,0.017001
15.475000,38413,38917,38764,38676,0.016659
15.480000,38618,38897,38598,38592,0.016594
15.485000,38484,38857,38690,38753,0.016835
15.490000,38529,39140,38508,38440,0.016955
15.495000,38536,38741,38676,38753,0.016863
15.500000,38474,38931,38663,38666,0.016774
15.505000,38626,38912,38532,38587,0.016510
15.510000,38569,38800,38678,38758,0.016622
15.515000,38447,39058,38556,38501,0.018463
15.520000,38647,38795,38610,38572,0.016727
15.525000,38491,38918,38686,38634,0.016974
15.530000,38600,38761,38617,38881,0.016633
15.535000,38552,38916,38569,38638,0.016668
15.540000,38712,38829,38506,38699,0.016714
15.545000,38483,38972,38691,38500,0.017070
15.550000,38587,39060,38449,38480,0.017317
15.555000,38692,38812,38552,38572,0.016822
15.560000,38381,38837,38873,38824,0.016744
15.565000,38688,39028,38434,38461,0.016854
15.570000,38523,38833,38578,38811,0.016922
15.575000,38645,38950,38525,38613,0.016605
15.580000,38535,38845,38608,38735,0.016978
15.585000,38724,39041,38408,38439,0.016650
15.590000,38564,38800,38602,38617,0.016576
15.595000,38472,38859,38653,38632,0.016670
15.600000,38452,38899,38705,38530,0.016838
15.605000,38523,38772,38679,38846,0.016967
15.610000,38673,38924,38535,38610,0.016589
15.615000,38476,38903,38716,38619,0.016785
15.620000,38624,38870,38531,38698,0.016663
15.625000,38567,38774,38698,38749,0.016757
15.630000,38490,38983,38549,38618,0.016882
15.635000,38581,38795,38760,38646,0.016768
15.640000,38543,38974,38551,38542,0.017160
15.645000,38606,38821,38596,38738,0.016856
15.650000,38557,38993,38570,38472,0.016773
15.655000,38523,38937,38614,38582,0.016575
15.660000,38475,38745,38784,38938,0.016721
15.665000,38620,39091,38481,38477,0.016549
15.670000,38737,38793,38494,38682,0.016824
15.675000,38474,39023,38617,38526,0.016711
15.680000,38599,38855,38692,38560,0.016713
15.685000,38440,38922,38696,38644,0.016833
15.690000,38514,38784,38699,38732,0.016794
15.695000,38541,38970,38527,38640,0.016825
15.700000,38530,38789,38653,38750,0.016910
15.705000,38727,38919,38448,38604,0.016720
15.710000,38357,38888,38821,38587,0.016721
15.715000,38636,38782,38600,38691,0.016711
15.720000,38633,39029,38435,38515,0.016613
15.725000,38477,38823,38821,38520,0.016777
15.730000,38692,38785,38488,38912,0.017086
15.735000,38573,38947,38635,38668,0.016592
15.740000,38561,38921,38693,38543,0.016685
15.745000,38483,38963,38658,38623,0.016679
15.750000,38498,38844,38603,38734,0.016625
15.755000,38573,38906,38588,38702,0.016843
15.760000,38555,38973,38556,38496,0.016812
15.765000,38593,38883,38604,38701,0.016568
15.770000,38610,38995,38542,38445,0.016535
15.775000,38466,38850,38662,38637,0.016695
15.780000,38542,38687,38830,38923,0.016813
15.785000,38603,38988,38514,38569,0.017000
15.790000,38625,38888,38585,38653,0.016866
15.795000,38552,39015,38536,38548,0.016974
15.800000,38524,38853,38658,38618,0.016584
15.805000,38621,38746,38681,38885,0.016999
15.810000,38664,39064,38436,38512,0.016621
15.815000,38607,38829,38633,38712,0.017031
15.820000,38554,38846,38646,38540,0.016682
15.825000,38553,38967,38542,38585,0.016757
15.830000,38667,38854,38451,38772,0.016878
15.835000,38539,38820,38832,38618,0.016906
15.840000,38528,38939,38597,38703,0.016770
